,Initial,Final,Start,End
775,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
776,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
777,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
778,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
779,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
780,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
781,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
782,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
783,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
784,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
785,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
786,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
787,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
788,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
789,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
790,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
791,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
792,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
793,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
794,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
795,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
796,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
797,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
798,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
799,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
800,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
801,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
802,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
803,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
804,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
805,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
806,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
807,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
808,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
809,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
810,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
811,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
812,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
813,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
814,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
815,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
816,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
817,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
818,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
819,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
820,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
821,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
822,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
823,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
824,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
825,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
826,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
827,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
828,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
829,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
830,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
831,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
832,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
833,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
834,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
835,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
836,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
837,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
838,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
839,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
840,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
841,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
842,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
843,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
844,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
845,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
846,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
847,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
848,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
849,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
850,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
851,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
852,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
853,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
854,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
855,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
856,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
857,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
858,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
859,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
860,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
861,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
862,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
863,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
864,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
865,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
866,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
867,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
868,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
869,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
870,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
871,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
872,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
873,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
874,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
875,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
876,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
877,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
878,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
879,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
880,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
881,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
882,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
883,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
884,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
885,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
886,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
887,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
888,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
889,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
890,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
891,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
892,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
893,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
894,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
895,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
896,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
897,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
898,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
899,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
900,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
901,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
902,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
903,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
904,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
905,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
906,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
907,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
908,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
909,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
910,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
911,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
912,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
913,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
914,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
915,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
916,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
917,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
918,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
919,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
920,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
921,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
922,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
923,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
924,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
925,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
926,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
927,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
928,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
929,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
930,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
931,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
932,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
933,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
934,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
935,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
936,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
937,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
938,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
939,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
940,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
941,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
942,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
943,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
944,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
945,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
946,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
947,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
948,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
949,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
950,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
951,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
952,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
953,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
954,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
955,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
956,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
957,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
958,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
959,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
960,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
961,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
962,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
963,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
964,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
965,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
966,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
967,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
968,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
969,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
970,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
971,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
972,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
973,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
974,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
975,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
976,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
977,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
978,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
979,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
980,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
981,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
982,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
983,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
984,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
985,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
986,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
987,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
988,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
989,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
990,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
991,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
992,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
993,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
994,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
995,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
996,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
997,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
998,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
999,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
1000,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
1001,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
1002,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
1003,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
1004,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
1005,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
1006,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
1007,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
1008,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
1009,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
1010,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
1011,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
1012,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
1013,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
1014,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
1015,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
1016,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
1017,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
1018,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
1019,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
1020,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
1021,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
1022,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
1023,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
1024,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
1025,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
1026,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
1027,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
1028,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
1029,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
1030,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
1031,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
1032,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
1033,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
1034,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
1035,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
1036,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
1037,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
1038,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
1039,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
1040,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
1041,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
1042,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
1043,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
1044,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
1045,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
1046,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
1047,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
1048,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
1049,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
1050,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
1051,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
1052,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
1053,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
1054,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
1055,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
1056,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
1057,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
1058,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
1059,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
1060,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
1061,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
1062,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
1063,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
1064,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
1065,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
1066,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
1067,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
1068,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
1069,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
1070,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
1071,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
1072,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
1073,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
1074,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
1075,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
1076,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
1077,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
1078,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
1079,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
1080,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
1081,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
1082,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
1083,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
1084,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
1085,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
1086,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
1087,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
1088,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
1089,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
1090,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
1091,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
1092,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
1093,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
1094,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
1095,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
1096,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
1097,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
1098,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
1099,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
1100,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
1101,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
1102,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
1103,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
1104,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
1105,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
1106,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
1107,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
1108,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
1109,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
1110,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
1111,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
1112,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
1113,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
1114,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
1115,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
1116,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
1117,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
1118,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
1119,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
1120,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
1121,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
1122,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
1123,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
1124,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
1125,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
1126,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
1127,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
1128,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
1129,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
1130,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
1131,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
1132,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
1133,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
1134,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
1135,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
1136,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
1137,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
1138,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
1139,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
1140,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
1141,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
1142,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
1143,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
1144,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
1145,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
1146,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
1147,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
1148,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
1149,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
1150,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
1151,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
1152,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
1153,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
1154,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
1155,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
1156,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
1157,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
1158,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
